Gene stable ID,Transcript stable ID,Gene start (bp),Gene end (bp)
ENSGALG00000046928,ENSGALT00000096701,8164577,8168497
ENSGALG00000050974,ENSGALT00000105384,17054449,17059317
ENSGALG00000027018,ENSGALT00000046074,17191460,17192793
ENSGALG00000054185,ENSGALT00000092187,16901542,16914070
ENSGALG00000054185,ENSGALT00000098310,16901542,16914070
ENSGALG00000054185,ENSGALT00000102524,16901542,16914070
ENSGALG00000034941,ENSGALT00000050539,7519330,7524756
ENSGALG00000050571,ENSGALT00000096432,13411385,13427328
ENSGALG00000050571,ENSGALT00000103211,13411385,13427328
ENSGALG00000054441,ENSGALT00000101122,13273533,13298933
ENSGALG00000054441,ENSGALT00000099306,13273533,13298933
ENSGALG00000054441,ENSGALT00000090805,13273533,13298933
ENSGALG00000047062,ENSGALT00000092745,11903062,11921469
ENSGALG00000047062,ENSGALT00000101768,11903062,11921469
ENSGALG00000047712,ENSGALT00000106121,33189774,33202288
ENSGALG00000034684,ENSGALT00000051646,33132810,33141334
ENSGALG00000034684,ENSGALT00000103440,33132810,33141334
ENSGALG00000050560,ENSGALT00000105205,32868730,32870770
ENSGALG00000050560,ENSGALT00000103579,32868730,32870770
ENSGALG00000035137,ENSGALT00000066925,32573890,32663640
ENSGALG00000047076,ENSGALT00000092861,86556700,86570574
ENSGALG00000047076,ENSGALT00000102302,86556700,86570574
ENSGALG00000053197,ENSGALT00000095155,85469559,85506848
ENSGALG00000050986,ENSGALT00000103326,85253911,85265681
ENSGALG00000050986,ENSGALT00000097047,85253911,85265681
ENSGALG00000050986,ENSGALT00000106883,85253911,85265681
ENSGALG00000011288,ENSGALT00000057441,41973928,41987008
ENSGALG00000038652,ENSGALT00000068422,88407353,88419645
ENSGALG00000038652,ENSGALT00000048896,88407353,88419645
ENSGALG00000038652,ENSGALT00000088097,88407353,88419645
ENSGALG00000008525,ENSGALT00000013893,4209087,4236900
ENSGALG00000011287,ENSGALT00000031834,41935664,41943728
ENSGALG00000044026,ENSGALT00000089773,41926004,41931704
ENSGALG00000011205,ENSGALT00000018269,41691462,41825582
ENSGALG00000011205,ENSGALT00000103061,41691462,41825582
ENSGALG00000011200,ENSGALT00000098649,41431874,41463697
ENSGALG00000011200,ENSGALT00000018261,41431874,41463697
ENSGALG00000037464,ENSGALT00000058117,41241478,41308726
ENSGALG00000016328,ENSGALT00000050370,88396106,88429051
ENSGALG00000016328,ENSGALT00000065509,88396106,88429051
ENSGALG00000016328,ENSGALT00000026339,88396106,88429051
ENSGALG00000008508,ENSGALT00000039933,4194440,4208671
ENSGALG00000011193,ENSGALT00000018251,41238384,41241039
ENSGALG00000011192,ENSGALT00000052694,41221513,41238416
ENSGALG00000028551,ENSGALT00000031634,88395964,88419649
ENSGALG00000028551,ENSGALT00000085076,88395964,88419649
ENSGALG00000011189,ENSGALT00000102641,41213958,41220324
ENSGALG00000011189,ENSGALT00000031839,41213958,41220324
ENSGALG00000011189,ENSGALT00000090674,41213958,41220324
ENSGALG00000011189,ENSGALT00000095209,41213958,41220324
ENSGALG00000016325,ENSGALT00000026336,88388999,88395707
ENSGALG00000008457,ENSGALT00000104954,4154797,4182140
ENSGALG00000008457,ENSGALT00000013781,4154797,4182140
ENSGALG00000051434,ENSGALT00000107451,65469698,65479635
ENSGALG00000051434,ENSGALT00000093347,65469698,65479635
ENSGALG00000051434,ENSGALT00000098054,65469698,65479635
ENSGALG00000054961,ENSGALT00000101375,65546057,65570809
ENSGALG00000047023,ENSGALT00000103831,65572608,65581699
ENSGALG00000030728,ENSGALT00000053974,65631594,65760244
ENSGALG00000030728,ENSGALT00000055573,65631594,65760244
ENSGALG00000030728,ENSGALT00000090447,65631594,65760244
ENSGALG00000038720,ENSGALT00000071214,65887688,65893668
ENSGALG00000038720,ENSGALT00000047470,65887688,65893668
ENSGALG00000038720,ENSGALT00000105172,65887688,65893668
ENSGALG00000049077,ENSGALT00000091430,66065459,66071706
ENSGALG00000049077,ENSGALT00000096405,66065459,66071706
ENSGALG00000049077,ENSGALT00000103596,66065459,66071706
ENSGALG00000055087,ENSGALT00000095682,66080484,66086788
ENSGALG00000055087,ENSGALT00000093629,66080484,66086788
ENSGALG00000051915,ENSGALT00000105465,66213362,66226159
ENSGALG00000053208,ENSGALT00000103924,66317649,66323781
ENSGALG00000053208,ENSGALT00000097799,66317649,66323781
ENSGALG00000048352,ENSGALT00000092962,65586728,65628635
ENSGALG00000032298,ENSGALT00000081931,22198898,22205075
ENSGALG00000053539,ENSGALT00000100020,22242398,22243782
ENSGALG00000050661,ENSGALT00000102969,22301361,22305630
ENSGALG00000050661,ENSGALT00000097536,22301361,22305630
ENSGALG00000042313,ENSGALT00000075445,22315660,22354674
ENSGALG00000042313,ENSGALT00000059490,22315660,22354674
ENSGALG00000045060,ENSGALT00000104926,22359458,22364494
ENSGALG00000045060,ENSGALT00000085477,22359458,22364494
ENSGALG00000047104,ENSGALT00000108085,22775331,22801708
ENSGALG00000052482,ENSGALT00000095310,23303135,23343353
ENSGALG00000052482,ENSGALT00000103695,23303135,23343353
ENSGALG00000051006,ENSGALT00000107521,23402707,23425077
ENSGALG00000054477,ENSGALT00000106031,23531542,23545175
ENSGALG00000054477,ENSGALT00000100698,23531542,23545175
ENSGALG00000054477,ENSGALT00000102581,23531542,23545175
ENSGALG00000046752,ENSGALT00000093191,23616873,23633985
ENSGALG00000053728,ENSGALT00000096391,23617478,23625542
ENSGALG00000054330,ENSGALT00000090862,22243214,22261356
ENSGALG00000052256,ENSGALT00000105557,23472139,23475001
ENSGALG00000049712,ENSGALT00000097407,1430,13328
ENSGALG00000049712,ENSGALT00000093532,1430,13328
ENSGALG00000051201,ENSGALT00000107200,186975,189943
ENSGALG00000031667,ENSGALT00000063085,336939,358651
ENSGALG00000031667,ENSGALT00000074292,336939,358651
ENSGALG00000031876,ENSGALT00000067246,478704,480667
ENSGALG00000053251,ENSGALT00000105643,1012634,1024868
ENSGALG00000053251,ENSGALT00000096277,1012634,1024868
ENSGALG00000053251,ENSGALT00000093216,1012634,1024868
ENSGALG00000047366,ENSGALT00000104124,1023334,1163882
ENSGALG00000047366,ENSGALT00000098993,1023334,1163882
ENSGALG00000052155,ENSGALT00000090998,1316920,1384365
ENSGALG00000047239,ENSGALT00000094456,1474533,1476380
ENSGALG00000037572,ENSGALT00000064337,1479826,1484876
ENSGALG00000054556,ENSGALT00000096135,1771374,1802844
ENSGALG00000047767,ENSGALT00000091013,1791912,1859384
ENSGALG00000047767,ENSGALT00000107248,1791912,1859384
ENSGALG00000054854,ENSGALT00000107985,1933293,1941895
ENSGALG00000047161,ENSGALT00000102080,55537658,55565317
ENSGALG00000047161,ENSGALT00000095225,55537658,55565317
ENSGALG00000054247,ENSGALT00000102571,55567527,55583055
ENSGALG00000054247,ENSGALT00000101276,55567527,55583055
ENSGALG00000052871,ENSGALT00000092681,55596906,55647176
ENSGALG00000048916,ENSGALT00000105608,55765348,55777682
ENSGALG00000053985,ENSGALT00000095860,55982310,56044954
ENSGALG00000053985,ENSGALT00000105473,55982310,56044954
ENSGALG00000053985,ENSGALT00000108356,55982310,56044954
ENSGALG00000053280,ENSGALT00000094951,56007597,56012328
ENSGALG00000053280,ENSGALT00000093343,56007597,56012328
ENSGALG00000047258,ENSGALT00000102998,56062678,56103394
ENSGALG00000047258,ENSGALT00000096858,56062678,56103394
ENSGALG00000054465,ENSGALT00000091136,56102261,56119893
ENSGALG00000054465,ENSGALT00000093378,56102261,56119893
ENSGALG00000054465,ENSGALT00000101805,56102261,56119893
ENSGALG00000048790,ENSGALT00000102852,56386358,56392506
ENSGALG00000048790,ENSGALT00000092207,56386358,56392506
ENSGALG00000048790,ENSGALT00000102135,56386358,56392506
ENSGALG00000049196,ENSGALT00000105339,56397173,56415505
ENSGALG00000049100,ENSGALT00000097351,56446180,56455866
ENSGALG00000049100,ENSGALT00000106738,56446180,56455866
ENSGALG00000054750,ENSGALT00000098502,56730147,56742378
ENSGALG00000054750,ENSGALT00000102679,56730147,56742378
ENSGALG00000048062,ENSGALT00000106256,56834176,56836617
ENSGALG00000049814,ENSGALT00000106559,56946209,56959188
ENSGALG00000047901,ENSGALT00000106820,57071525,57077453
ENSGALG00000051969,ENSGALT00000096520,57148051,57159476
ENSGALG00000051969,ENSGALT00000092452,57148051,57159476
ENSGALG00000051969,ENSGALT00000099893,57148051,57159476
ENSGALG00000047251,ENSGALT00000104572,57192684,57201199
ENSGALG00000052874,ENSGALT00000095787,57199215,57206438
ENSGALG00000050287,ENSGALT00000103999,55944935,55958921
ENSGALG00000052176,ENSGALT00000107040,107294401,107297297
ENSGALG00000053865,ENSGALT00000101104,107853602,107874076
ENSGALG00000048347,ENSGALT00000103226,107891623,107896687
ENSGALG00000051238,ENSGALT00000106254,107964949,107969935
ENSGALG00000047869,ENSGALT00000091045,108075818,108140843
ENSGALG00000047869,ENSGALT00000103091,108075818,108140843
ENSGALG00000040420,ENSGALT00000051032,108831791,108845887
ENSGALG00000048653,ENSGALT00000105792,35816566,35823830
ENSGALG00000030930,ENSGALT00000105259,35839871,35846774
ENSGALG00000030930,ENSGALT00000067639,35839871,35846774
ENSGALG00000030930,ENSGALT00000108156,35839871,35846774
ENSGALG00000049522,ENSGALT00000098417,36456977,36461708
ENSGALG00000048476,ENSGALT00000106819,36843134,36857209
ENSGALG00000048476,ENSGALT00000103899,36843134,36857209
ENSGALG00000049818,ENSGALT00000099363,36954935,36964198
ENSGALG00000049818,ENSGALT00000101029,36954935,36964198
ENSGALG00000047784,ENSGALT00000091388,37028176,37046753
ENSGALG00000047013,ENSGALT00000097480,37057380,37095172
ENSGALG00000047013,ENSGALT00000096668,37057380,37095172
ENSGALG00000047013,ENSGALT00000101975,37057380,37095172
ENSGALG00000052508,ENSGALT00000095131,37113790,37123879
ENSGALG00000054603,ENSGALT00000100971,37141778,37154037
ENSGALG00000054603,ENSGALT00000091331,37141778,37154037
ENSGALG00000054603,ENSGALT00000106140,37141778,37154037
ENSGALG00000051537,ENSGALT00000107485,37582932,37600586
ENSGALG00000054463,ENSGALT00000102385,35707479,35757012
ENSGALG00000051418,ENSGALT00000101623,35776028,35795473
ENSGALG00000049527,ENSGALT00000090589,61409945,61428990
ENSGALG00000051130,ENSGALT00000101246,61429111,61462188
ENSGALG00000052831,ENSGALT00000093824,61568542,61730072
ENSGALG00000052831,ENSGALT00000091492,61568542,61730072
ENSGALG00000053807,ENSGALT00000103539,61712602,61761933
ENSGALG00000053807,ENSGALT00000093537,61712602,61761933
ENSGALG00000050308,ENSGALT00000099371,61781291,61799346
ENSGALG00000050308,ENSGALT00000106198,61781291,61799346
ENSGALG00000054543,ENSGALT00000095552,61982302,61986635
ENSGALG00000050056,ENSGALT00000107413,62047241,62060062
ENSGALG00000054194,ENSGALT00000105155,62063020,62071934
ENSGALG00000054194,ENSGALT00000108040,62063020,62071934
ENSGALG00000046968,ENSGALT00000101898,62115809,62139979
ENSGALG00000047656,ENSGALT00000092437,62126457,62169668
ENSGALG00000050231,ENSGALT00000104961,62168711,62185571
ENSGALG00000050231,ENSGALT00000097575,62168711,62185571
ENSGALG00000050231,ENSGALT00000094709,62168711,62185571
ENSGALG00000053435,ENSGALT00000106976,62246351,62265557
ENSGALG00000053435,ENSGALT00000098266,62246351,62265557
ENSGALG00000053435,ENSGALT00000101209,62246351,62265557
ENSGALG00000053546,ENSGALT00000094993,62319977,62324310
ENSGALG00000053546,ENSGALT00000096018,62319977,62324310
ENSGALG00000053896,ENSGALT00000105362,62340591,62365459
ENSGALG00000053896,ENSGALT00000099226,62340591,62365459
ENSGALG00000053896,ENSGALT00000103775,62340591,62365459
ENSGALG00000047742,ENSGALT00000091845,62367298,62376423
ENSGALG00000052721,ENSGALT00000101296,62443511,62505083
ENSGALG00000052721,ENSGALT00000101812,62443511,62505083
ENSGALG00000050783,ENSGALT00000105584,62516784,62529800
ENSGALG00000050383,ENSGALT00000099315,62541444,62543177
ENSGALG00000029204,ENSGALT00000047066,62645050,62702019
ENSGALG00000048854,ENSGALT00000090776,62803961,62810011
ENSGALG00000032296,ENSGALT00000100519,63325657,63329062
ENSGALG00000032296,ENSGALT00000047707,63325657,63329062
ENSGALG00000030566,ENSGALT00000078521,3962718,3975313
ENSGALG00000042483,ENSGALT00000053100,4123537,4130696
ENSGALG00000042483,ENSGALT00000093924,4123537,4130696
ENSGALG00000029333,ENSGALT00000068932,4537243,4558787
ENSGALG00000029333,ENSGALT00000059911,4537243,4558787
ENSGALG00000029333,ENSGALT00000105798,4537243,4558787
ENSGALG00000047811,ENSGALT00000098420,4572809,4580844
ENSGALG00000047811,ENSGALT00000090794,4572809,4580844
ENSGALG00000042786,ENSGALT00000059915,5705855,5729959
ENSGALG00000047260,ENSGALT00000107785,5765547,5790556
ENSGALG00000053436,ENSGALT00000091713,4837604,4857548
ENSGALG00000051122,ENSGALT00000101869,81269330,81286544
ENSGALG00000051122,ENSGALT00000100493,81269330,81286544
ENSGALG00000051122,ENSGALT00000095247,81269330,81286544
ENSGALG00000049829,ENSGALT00000106049,37621384,37642599
ENSGALG00000049829,ENSGALT00000100669,37621384,37642599
ENSGALG00000054871,ENSGALT00000102561,81298173,81312709
ENSGALG00000033206,ENSGALT00000062418,38297249,38300698
ENSGALG00000033206,ENSGALT00000092789,38297249,38300698
ENSGALG00000031361,ENSGALT00000105814,38329056,38430205
ENSGALG00000031361,ENSGALT00000090553,38329056,38430205
ENSGALG00000031361,ENSGALT00000065024,38329056,38430205
ENSGALG00000053695,ENSGALT00000101074,81801628,81811746
ENSGALG00000053065,ENSGALT00000107736,81827524,81869895
ENSGALG00000052212,ENSGALT00000093778,38342260,38362857
ENSGALG00000052212,ENSGALT00000104211,38342260,38362857
ENSGALG00000052212,ENSGALT00000108219,38342260,38362857
ENSGALG00000049183,ENSGALT00000105796,81834045,81840842
ENSGALG00000053696,ENSGALT00000101972,38378503,38393213
ENSGALG00000053696,ENSGALT00000093289,38378503,38393213
ENSGALG00000050716,ENSGALT00000107383,81887066,81893671
ENSGALG00000050716,ENSGALT00000101219,81887066,81893671
ENSGALG00000050934,ENSGALT00000091405,38437522,38450699
ENSGALG00000050934,ENSGALT00000103731,38437522,38450699
ENSGALG00000053847,ENSGALT00000095384,82200648,82203977
ENSGALG00000053847,ENSGALT00000096396,82200648,82203977
ENSGALG00000044686,ENSGALT00000088491,38468461,38478483
ENSGALG00000047388,ENSGALT00000090940,82240275,82247178
ENSGALG00000052054,ENSGALT00000102780,38502930,38510358
ENSGALG00000053388,ENSGALT00000107276,82411378,82414656
ENSGALG00000049278,ENSGALT00000094944,82675724,82677385
ENSGALG00000042619,ENSGALT00000048903,38516694,38522830
ENSGALG00000053741,ENSGALT00000101404,38619503,38622480
ENSGALG00000053741,ENSGALT00000107483,38619503,38622480
ENSGALG00000054282,ENSGALT00000105445,38826334,38864952
ENSGALG00000054282,ENSGALT00000107685,38826334,38864952
ENSGALG00000054282,ENSGALT00000096921,38826334,38864952
ENSGALG00000053104,ENSGALT00000102698,39211415,39218796
ENSGALG00000053104,ENSGALT00000106953,39211415,39218796
ENSGALG00000052272,ENSGALT00000100784,39429798,39442992
ENSGALG00000052272,ENSGALT00000104739,39429798,39442992
ENSGALG00000054521,ENSGALT00000104676,91118982,91124662
ENSGALG00000054521,ENSGALT00000096181,91118982,91124662
ENSGALG00000051497,ENSGALT00000094463,91245084,91360294
ENSGALG00000051497,ENSGALT00000099411,91245084,91360294
ENSGALG00000051497,ENSGALT00000093782,91245084,91360294
ENSGALG00000055016,ENSGALT00000103258,91566466,91569873
ENSGALG00000050914,ENSGALT00000098528,91851695,91866989
ENSGALG00000050914,ENSGALT00000106940,91851695,91866989
ENSGALG00000048061,ENSGALT00000100284,91952647,91959710
ENSGALG00000048061,ENSGALT00000096344,91952647,91959710
ENSGALG00000053633,ENSGALT00000103553,92128274,92140512
ENSGALG00000053633,ENSGALT00000104060,92128274,92140512
ENSGALG00000053633,ENSGALT00000097749,92128274,92140512
ENSGALG00000054296,ENSGALT00000102814,92150319,92153709
ENSGALG00000054296,ENSGALT00000106989,92150319,92153709
ENSGALG00000048908,ENSGALT00000107400,92155389,92174829
ENSGALG00000048908,ENSGALT00000101233,92155389,92174829
ENSGALG00000051172,ENSGALT00000106179,92325140,92478368
ENSGALG00000048314,ENSGALT00000095530,92469954,92472075
ENSGALG00000048755,ENSGALT00000103023,92838990,92847959
ENSGALG00000054303,ENSGALT00000101282,92825076,92827193
ENSGALG00000049460,ENSGALT00000095970,91824555,91829351
ENSGALG00000016494,ENSGALT00000096521,103237108,103274205
ENSGALG00000016494,ENSGALT00000072869,103237108,103274205
ENSGALG00000016494,ENSGALT00000026605,103237108,103274205
ENSGALG00000049824,ENSGALT00000097772,103238546,103242635
ENSGALG00000049824,ENSGALT00000102859,103238546,103242635
ENSGALG00000048206,ENSGALT00000103056,104035153,104039994
ENSGALG00000048206,ENSGALT00000091875,104035153,104039994
ENSGALG00000048206,ENSGALT00000095080,104035153,104039994
ENSGALG00000052746,ENSGALT00000102110,104532458,104535015
ENSGALG00000046987,ENSGALT00000094066,104845355,104847659
ENSGALG00000046987,ENSGALT00000102362,104845355,104847659
ENSGALG00000048661,ENSGALT00000097367,39951692,39953694
ENSGALG00000033288,ENSGALT00000052961,39967417,39968957
ENSGALG00000051223,ENSGALT00000090878,39978005,39979844
ENSGALG00000051223,ENSGALT00000053565,39978005,39979844
ENSGALG00000051223,ENSGALT00000051999,39978005,39979844
ENSGALG00000043657,ENSGALT00000079118,40001158,40021495
ENSGALG00000050635,ENSGALT00000101168,40079402,40083409
ENSGALG00000053087,ENSGALT00000091890,40472847,40492152
ENSGALG00000053087,ENSGALT00000093731,40472847,40492152
ENSGALG00000050331,ENSGALT00000097953,40699623,40713779
ENSGALG00000054828,ENSGALT00000090653,40814272,40827361
ENSGALG00000054953,ENSGALT00000094388,40934194,40936578
ENSGALG00000054953,ENSGALT00000100651,40934194,40936578
ENSGALG00000052065,ENSGALT00000098838,41077277,41088245
ENSGALG00000048018,ENSGALT00000105114,41364669,41384802
ENSGALG00000048018,ENSGALT00000104917,41364669,41384802
ENSGALG00000038058,ENSGALT00000062623,41420583,41425931
ENSGALG00000050646,ENSGALT00000093325,41471498,41492669
ENSGALG00000050646,ENSGALT00000101574,41471498,41492669
ENSGALG00000050646,ENSGALT00000098856,41471498,41492669
ENSGALG00000054137,ENSGALT00000094932,41532617,41548510
ENSGALG00000052738,ENSGALT00000100778,40880597,40883231
ENSGALG00000044447,ENSGALT00000100608,30195334,30213180
ENSGALG00000044447,ENSGALT00000086749,30195334,30213180
ENSGALG00000029830,ENSGALT00000066894,30504194,30506377
ENSGALG00000010288,ENSGALT00000016740,30523259,30549878
ENSGALG00000010288,ENSGALT00000093975,30523259,30549878
ENSGALG00000048851,ENSGALT00000100719,30526042,30532169
ENSGALG00000048851,ENSGALT00000094568,30526042,30532169
ENSGALG00000054367,ENSGALT00000095242,30557833,30561011
ENSGALG00000050471,ENSGALT00000102668,31083206,31090254
ENSGALG00000049657,ENSGALT00000097175,31251787,31257934
ENSGALG00000052126,ENSGALT00000095575,31432209,31475936
ENSGALG00000052126,ENSGALT00000105147,31432209,31475936
ENSGALG00000051296,ENSGALT00000104891,43715268,43742121
ENSGALG00000053691,ENSGALT00000103366,43751843,43756710
ENSGALG00000050705,ENSGALT00000105622,43773023,43810525
ENSGALG00000050940,ENSGALT00000090647,43821257,43872374
ENSGALG00000050940,ENSGALT00000102393,43821257,43872374
ENSGALG00000050104,ENSGALT00000091906,43836681,43850641
ENSGALG00000046748,ENSGALT00000099423,43934818,43952399
ENSGALG00000039416,ENSGALT00000046705,44037704,44052918
ENSGALG00000039416,ENSGALT00000092032,44037704,44052918
ENSGALG00000051721,ENSGALT00000102494,44062072,44065174
ENSGALG00000053668,ENSGALT00000099174,44094596,44109127
ENSGALG00000053668,ENSGALT00000105690,44094596,44109127
ENSGALG00000053668,ENSGALT00000096199,44094596,44109127
ENSGALG00000032541,ENSGALT00000056376,44112334,44134882
ENSGALG00000051083,ENSGALT00000092615,44199298,44202154
ENSGALG00000053255,ENSGALT00000094147,44226138,44237947
ENSGALG00000053007,ENSGALT00000094449,44455684,44473006
ENSGALG00000053007,ENSGALT00000101081,44455684,44473006
ENSGALG00000053007,ENSGALT00000100538,44455684,44473006
ENSGALG00000053337,ENSGALT00000106511,45449569,45463198
ENSGALG00000050916,ENSGALT00000102624,27793406,27820515
ENSGALG00000050916,ENSGALT00000102950,27793406,27820515
ENSGALG00000050916,ENSGALT00000094393,27793406,27820515
ENSGALG00000050016,ENSGALT00000097251,27805732,27807732
ENSGALG00000053922,ENSGALT00000104564,27943653,27979104
ENSGALG00000054741,ENSGALT00000097073,28073109,28084752
ENSGALG00000053079,ENSGALT00000103383,28094261,28115730
ENSGALG00000053079,ENSGALT00000095939,28094261,28115730
ENSGALG00000051091,ENSGALT00000105382,28119332,28170102
ENSGALG00000051091,ENSGALT00000103631,28119332,28170102
ENSGALG00000049425,ENSGALT00000102458,28122772,28139514
ENSGALG00000052339,ENSGALT00000093940,28189819,28258083
ENSGALG00000052339,ENSGALT00000095440,28189819,28258083
ENSGALG00000052339,ENSGALT00000107150,28189819,28258083
ENSGALG00000054135,ENSGALT00000101033,28271443,28278748
ENSGALG00000054135,ENSGALT00000103355,28271443,28278748
ENSGALG00000051959,ENSGALT00000104984,28508435,28513110
ENSGALG00000051959,ENSGALT00000091896,28508435,28513110
ENSGALG00000052961,ENSGALT00000100286,29252574,29267983
ENSGALG00000052961,ENSGALT00000090577,29252574,29267983
ENSGALG00000039256,ENSGALT00000072847,29348180,29371990
ENSGALG00000039256,ENSGALT00000102871,29348180,29371990
ENSGALG00000054736,ENSGALT00000093234,29392787,29404982
ENSGALG00000050429,ENSGALT00000103027,28517355,28521112
ENSGALG00000055059,ENSGALT00000097706,57409329,57417759
ENSGALG00000055059,ENSGALT00000093459,57409329,57417759
ENSGALG00000050223,ENSGALT00000097544,57421188,57427207
ENSGALG00000031196,ENSGALT00000096237,57431283,57438566
ENSGALG00000031196,ENSGALT00000104968,57431283,57438566
ENSGALG00000031196,ENSGALT00000082753,57431283,57438566
ENSGALG00000053118,ENSGALT00000107847,57448117,57453559
ENSGALG00000054327,ENSGALT00000100664,57810723,57821621
ENSGALG00000054327,ENSGALT00000107148,57810723,57821621
ENSGALG00000034206,ENSGALT00000070219,58099863,58109619
ENSGALG00000034206,ENSGALT00000105063,58099863,58109619
ENSGALG00000047533,ENSGALT00000099907,58618287,58623150
ENSGALG00000048872,ENSGALT00000103399,58678214,58694523
ENSGALG00000050922,ENSGALT00000100378,33867867,33875659
ENSGALG00000050922,ENSGALT00000096389,33867867,33875659
ENSGALG00000052040,ENSGALT00000091964,33961964,33981979
ENSGALG00000041906,ENSGALT00000064789,33963055,33965873
ENSGALG00000047386,ENSGALT00000106720,34808173,34819679
ENSGALG00000054084,ENSGALT00000101864,34829770,34832690
ENSGALG00000042881,ENSGALT00000078217,34935191,34941029
ENSGALG00000049969,ENSGALT00000096253,35423052,35435712
ENSGALG00000049969,ENSGALT00000091122,35423052,35435712
ENSGALG00000049969,ENSGALT00000095403,35423052,35435712
ENSGALG00000051961,ENSGALT00000106005,53741077,53744526
ENSGALG00000054731,ENSGALT00000107910,53820699,53892503
ENSGALG00000050221,ENSGALT00000090783,35472171,35539185
ENSGALG00000050825,ENSGALT00000093649,53865204,53876515
ENSGALG00000050748,ENSGALT00000093594,54025029,54043718
ENSGALG00000053288,ENSGALT00000103865,54688790,54696044
ENSGALG00000010691,ENSGALT00000017390,34837317,34858844
ENSGALG00000053814,ENSGALT00000105198,54711316,54736955
ENSGALG00000053814,ENSGALT00000106133,54711316,54736955
ENSGALG00000047205,ENSGALT00000094755,54719672,54736935
ENSGALG00000050121,ENSGALT00000099491,54741828,54764733
ENSGALG00000050121,ENSGALT00000107693,54741828,54764733
ENSGALG00000048986,ENSGALT00000095114,54759563,54765737
ENSGALG00000053557,ENSGALT00000107163,54961268,54991142
ENSGALG00000047237,ENSGALT00000092138,53855343,53862780
ENSGALG00000052775,ENSGALT00000100654,54169762,54172550
ENSGALG00000049093,ENSGALT00000106728,83204036,83245577
ENSGALG00000053453,ENSGALT00000092570,83705977,83742983
ENSGALG00000053453,ENSGALT00000091059,83705977,83742983
ENSGALG00000053453,ENSGALT00000107445,83705977,83742983
ENSGALG00000047987,ENSGALT00000090773,83683717,83695769
ENSGALG00000051692,ENSGALT00000093759,52238876,52242371
ENSGALG00000051692,ENSGALT00000103239,52238876,52242371
ENSGALG00000050754,ENSGALT00000094043,52289242,52304273
ENSGALG00000050754,ENSGALT00000097499,52289242,52304273
ENSGALG00000041830,ENSGALT00000093225,52571888,52587931
ENSGALG00000041830,ENSGALT00000073555,52571888,52587931
ENSGALG00000041830,ENSGALT00000095128,52571888,52587931
ENSGALG00000052710,ENSGALT00000107486,52884592,52889435
ENSGALG00000055066,ENSGALT00000097053,52889428,52917327
ENSGALG00000055066,ENSGALT00000105436,52889428,52917327
ENSGALG00000055066,ENSGALT00000105036,52889428,52917327
ENSGALG00000030501,ENSGALT00000077666,53090817,53093019
ENSGALG00000033499,ENSGALT00000103838,53363536,53411837
ENSGALG00000033499,ENSGALT00000060332,53363536,53411837
ENSGALG00000033499,ENSGALT00000098390,53363536,53411837
ENSGALG00000054774,ENSGALT00000095307,25851435,25853076
ENSGALG00000041015,ENSGALT00000073995,25929192,25938177
ENSGALG00000041015,ENSGALT00000058908,25929192,25938177
ENSGALG00000036780,ENSGALT00000052759,26020435,26086284
ENSGALG00000036780,ENSGALT00000104292,26020435,26086284
ENSGALG00000036780,ENSGALT00000095601,26020435,26086284
ENSGALG00000054284,ENSGALT00000103988,26113858,26117942
ENSGALG00000051818,ENSGALT00000094574,26139672,26148303
ENSGALG00000049568,ENSGALT00000100853,27025403,27050819
ENSGALG00000049568,ENSGALT00000100254,27025403,27050819
ENSGALG00000049568,ENSGALT00000092997,27025403,27050819
ENSGALG00000051364,ENSGALT00000101592,27209031,27220651
ENSGALG00000053769,ENSGALT00000107788,25905244,25907918
ENSGALG00000046963,ENSGALT00000104266,26160055,26176125
ENSGALG00000053169,ENSGALT00000102519,59537035,59574202
ENSGALG00000051160,ENSGALT00000095113,59682058,59737002
ENSGALG00000051160,ENSGALT00000103455,59682058,59737002
ENSGALG00000051435,ENSGALT00000101685,60052178,60064552
ENSGALG00000051906,ENSGALT00000097758,60302101,60304224
ENSGALG00000051906,ENSGALT00000094013,60302101,60304224
ENSGALG00000047997,ENSGALT00000101377,61019598,61039538
ENSGALG00000047997,ENSGALT00000092920,61019598,61039538
ENSGALG00000050255,ENSGALT00000102693,61110630,61114663
ENSGALG00000048797,ENSGALT00000098583,45538870,45551314
ENSGALG00000051611,ENSGALT00000092462,45754039,45760095
ENSGALG00000053495,ENSGALT00000095279,45872540,45878413
ENSGALG00000053495,ENSGALT00000092417,45872540,45878413
ENSGALG00000049997,ENSGALT00000103293,46232190,46241669
ENSGALG00000051317,ENSGALT00000106328,46392262,46394028
ENSGALG00000046906,ENSGALT00000092158,46514066,46521284
ENSGALG00000048934,ENSGALT00000097619,46526692,46552399
ENSGALG00000048934,ENSGALT00000107956,46526692,46552399
ENSGALG00000053780,ENSGALT00000095908,46555432,46558435
ENSGALG00000053780,ENSGALT00000090681,46555432,46558435
ENSGALG00000053900,ENSGALT00000098341,46593154,46605426
ENSGALG00000051499,ENSGALT00000104348,47351354,47500884
ENSGALG00000051499,ENSGALT00000102252,47351354,47500884
ENSGALG00000051499,ENSGALT00000094718,47351354,47500884
ENSGALG00000047562,ENSGALT00000100962,47365036,47439826
ENSGALG00000051480,ENSGALT00000097889,46670623,46682358
