Gene stable ID,Transcript stable ID,Exon stable ID
ENSMUSG00000007097,ENSMUST00000085913,ENSMUSE00000160406
ENSMUSG00000007097,ENSMUST00000085913,ENSMUSE00001285114
ENSMUSG00000007097,ENSMUST00000085913,ENSMUSE00001261855
ENSMUSG00000007097,ENSMUST00000085913,ENSMUSE00001282842
ENSMUSG00000007097,ENSMUST00000085913,ENSMUSE00000535548
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001245351
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001288539
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001312998
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001313079
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001226305
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001208752
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001228586
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001243490
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001247437
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001262405
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001281891
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001285686
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001261211
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001244064
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001268497
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001282419
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001242664
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00000739070
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001230047
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001298484
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00001267893
ENSMUSG00000007097,ENSMUST00000131751,ENSMUSE00000783381
ENSMUSG00000007097,ENSMUST00000191781,ENSMUSE00001267893
ENSMUSG00000007097,ENSMUST00000191781,ENSMUSE00001340883
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001224532
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001267039
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001309449
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001288780
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001217415
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001241893
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001212962
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001207418
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001244414
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001303265
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001233343
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001277398
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001254640
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001209656
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001247385
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001310397
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001298543
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00001025153
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00000160406
ENSMUSG00000007097,ENSMUST00000097464,ENSMUSE00000687181
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001245351
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001288539
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001312998
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001313079
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001226305
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001208752
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001228586
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001243490
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001247437
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001262405
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001281891
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00001285686
ENSMUSG00000007097,ENSMUST00000137679,ENSMUSE00000739491
ENSMUSG00000038026,ENSMUST00000062387,ENSMUSE00001345717
ENSMUSG00000038026,ENSMUST00000062387,ENSMUSE00000422209
ENSMUSG00000038026,ENSMUST00000062387,ENSMUSE00000294862
ENSMUSG00000038026,ENSMUST00000062387,ENSMUSE00000422207
ENSMUSG00000038026,ENSMUST00000194204,ENSMUSE00000294862
ENSMUSG00000038026,ENSMUST00000194204,ENSMUSE00000294879
ENSMUSG00000038026,ENSMUST00000194204,ENSMUSE00001337629
ENSMUSG00000038026,ENSMUST00000194204,ENSMUSE00001342875
ENSMUSG00000038026,ENSMUST00000194860,ENSMUSE00001336620
ENSMUSG00000038026,ENSMUST00000194860,ENSMUSE00001343143
ENSMUSG00000102413,ENSMUST00000192957,ENSMUSE00001341081
ENSMUSG00000102413,ENSMUST00000192957,ENSMUSE00001336509
ENSMUSG00000044708,ENSMUST00000056136,ENSMUSE00001092786
ENSMUSG00000044708,ENSMUST00000056136,ENSMUSE00001018666
ENSMUSG00000050229,ENSMUST00000052455,ENSMUSE00000364183
ENSMUSG00000102278,ENSMUST00000193540,ENSMUSE00001337484
ENSMUSG00000103357,ENSMUST00000192784,ENSMUSE00001337890
ENSMUSG00000103357,ENSMUST00000192784,ENSMUSE00001345892
ENSMUSG00000103357,ENSMUST00000192784,ENSMUSE00001338012
ENSMUSG00000103357,ENSMUST00000192784,ENSMUSE00001345854
ENSMUSG00000103357,ENSMUST00000194187,ENSMUSE00001343412
ENSMUSG00000026548,ENSMUST00000027830,ENSMUSE00000160386
ENSMUSG00000026548,ENSMUST00000027830,ENSMUSE00000160384
ENSMUSG00000026548,ENSMUST00000027830,ENSMUSE00000160387
ENSMUSG00000026548,ENSMUST00000027830,ENSMUSE00000400670
ENSMUSG00000026179,ENSMUST00000113805,ENSMUSE00000697020
ENSMUSG00000026179,ENSMUST00000113805,ENSMUSE00001229802
ENSMUSG00000026179,ENSMUST00000113805,ENSMUSE00000697017
ENSMUSG00000026179,ENSMUST00000027370,ENSMUSE00001229802
ENSMUSG00000026179,ENSMUST00000027370,ENSMUSE00000544339
ENSMUSG00000026179,ENSMUST00000027370,ENSMUSE00000272574
ENSMUSG00000026179,ENSMUST00000027370,ENSMUSE00000272568
ENSMUSG00000026179,ENSMUST00000027370,ENSMUSE00000156597
ENSMUSG00000026179,ENSMUST00000027370,ENSMUSE00000156598
ENSMUSG00000026179,ENSMUST00000027370,ENSMUSE00000156594
ENSMUSG00000026179,ENSMUST00000027370,ENSMUSE00000156599
ENSMUSG00000026179,ENSMUST00000027370,ENSMUSE00000156596
ENSMUSG00000026179,ENSMUST00000027370,ENSMUSE00000600612
ENSMUSG00000026179,ENSMUST00000129219,ENSMUSE00000749552
ENSMUSG00000026179,ENSMUST00000129219,ENSMUSE00000769338
ENSMUSG00000026179,ENSMUST00000138620,ENSMUSE00000781047
ENSMUSG00000026179,ENSMUST00000138620,ENSMUSE00001251190
ENSMUSG00000026179,ENSMUST00000138620,ENSMUSE00000815585
ENSMUSG00000026179,ENSMUST00000087226,ENSMUSE00001229802
ENSMUSG00000026179,ENSMUST00000087226,ENSMUSE00000272574
ENSMUSG00000026179,ENSMUST00000087226,ENSMUSE00000272568
ENSMUSG00000026179,ENSMUST00000087226,ENSMUSE00000156597
ENSMUSG00000026179,ENSMUST00000087226,ENSMUSE00000156598
ENSMUSG00000026179,ENSMUST00000087226,ENSMUSE00000156594
ENSMUSG00000026179,ENSMUST00000087226,ENSMUSE00000156599
ENSMUSG00000026179,ENSMUST00000087226,ENSMUSE00000156596
ENSMUSG00000026179,ENSMUST00000087226,ENSMUSE00000754310
ENSMUSG00000026179,ENSMUST00000087226,ENSMUSE00000544318
ENSMUSG00000026179,ENSMUST00000087226,ENSMUSE00000842076
ENSMUSG00000026179,ENSMUST00000152492,ENSMUSE00000774380
ENSMUSG00000026179,ENSMUST00000152492,ENSMUSE00000790612
ENSMUSG00000026179,ENSMUST00000087225,ENSMUSE00000272574
ENSMUSG00000026179,ENSMUST00000087225,ENSMUSE00000272568
ENSMUSG00000026179,ENSMUST00000087225,ENSMUSE00000156597
ENSMUSG00000026179,ENSMUST00000087225,ENSMUSE00000156598
ENSMUSG00000026179,ENSMUST00000087225,ENSMUSE00000156594
ENSMUSG00000026179,ENSMUST00000087225,ENSMUSE00000156599
ENSMUSG00000026179,ENSMUST00000087225,ENSMUSE00000156596
ENSMUSG00000026179,ENSMUST00000087225,ENSMUSE00000272577
ENSMUSG00000026179,ENSMUST00000087225,ENSMUSE00000775311
ENSMUSG00000026179,ENSMUST00000190398,ENSMUSE00001334542
ENSMUSG00000103013,ENSMUST00000192088,ENSMUSE00001340685
ENSMUSG00000018189,ENSMUST00000189936,ENSMUSE00001327289
ENSMUSG00000018189,ENSMUST00000189936,ENSMUSE00000158389
ENSMUSG00000018189,ENSMUST00000189936,ENSMUSE00000158393
ENSMUSG00000018189,ENSMUST00000189936,ENSMUSE00000158394
ENSMUSG00000018189,ENSMUST00000189936,ENSMUSE00000158396
ENSMUSG00000018189,ENSMUST00000189936,ENSMUSE00000158391
ENSMUSG00000018189,ENSMUST00000189936,ENSMUSE00000158392
ENSMUSG00000018189,ENSMUST00000189936,ENSMUSE00000158388
ENSMUSG00000018189,ENSMUST00000189936,ENSMUSE00000158387
ENSMUSG00000018189,ENSMUST00000189936,ENSMUSE00000158390
ENSMUSG00000018189,ENSMUST00000189936,ENSMUSE00001319498
ENSMUSG00000018189,ENSMUST00000185742,ENSMUSE00001326082
ENSMUSG00000018189,ENSMUST00000185742,ENSMUSE00001332704
ENSMUSG00000018189,ENSMUST00000018333,ENSMUSE00000158389
ENSMUSG00000018189,ENSMUST00000018333,ENSMUSE00000158393
ENSMUSG00000018189,ENSMUST00000018333,ENSMUSE00000158394
ENSMUSG00000018189,ENSMUST00000018333,ENSMUSE00000158396
ENSMUSG00000018189,ENSMUST00000018333,ENSMUSE00000158391
ENSMUSG00000018189,ENSMUST00000018333,ENSMUSE00000158392
ENSMUSG00000018189,ENSMUST00000018333,ENSMUSE00000158388
ENSMUSG00000018189,ENSMUST00000018333,ENSMUSE00000158390
ENSMUSG00000018189,ENSMUST00000018333,ENSMUSE00000352530
ENSMUSG00000018189,ENSMUST00000018333,ENSMUSE00001318771
ENSMUSG00000018189,ENSMUST00000018333,ENSMUSE00000595555
ENSMUSG00000018189,ENSMUST00000189433,ENSMUSE00001320750
ENSMUSG00000018189,ENSMUST00000189433,ENSMUSE00001323187
ENSMUSG00000018189,ENSMUST00000189433,ENSMUSE00001329858
ENSMUSG00000018189,ENSMUST00000185493,ENSMUSE00000158389
ENSMUSG00000018189,ENSMUST00000185493,ENSMUSE00000158393
ENSMUSG00000018189,ENSMUST00000185493,ENSMUSE00000158396
ENSMUSG00000018189,ENSMUST00000185493,ENSMUSE00000158391
ENSMUSG00000018189,ENSMUST00000185493,ENSMUSE00000158392
ENSMUSG00000018189,ENSMUST00000185493,ENSMUSE00000158388
ENSMUSG00000018189,ENSMUST00000185493,ENSMUSE00001332311
ENSMUSG00000018189,ENSMUST00000185493,ENSMUSE00001322929
ENSMUSG00000018189,ENSMUST00000190258,ENSMUSE00001324795
ENSMUSG00000018189,ENSMUST00000190258,ENSMUSE00001327880
ENSMUSG00000018189,ENSMUST00000190258,ENSMUSE00001318483
ENSMUSG00000018189,ENSMUST00000190258,ENSMUSE00001329360
ENSMUSG00000018189,ENSMUST00000190258,ENSMUSE00001329110
ENSMUSG00000018189,ENSMUST00000191512,ENSMUSE00001326800
ENSMUSG00000018189,ENSMUST00000191512,ENSMUSE00001319026
ENSMUSG00000018189,ENSMUST00000185539,ENSMUSE00000158392
ENSMUSG00000018189,ENSMUST00000185539,ENSMUSE00000158388
ENSMUSG00000018189,ENSMUST00000185539,ENSMUSE00000158387
ENSMUSG00000018189,ENSMUST00000185539,ENSMUSE00000158390
ENSMUSG00000018189,ENSMUST00000185539,ENSMUSE00001329529
ENSMUSG00000018189,ENSMUST00000185539,ENSMUSE00001330970
ENSMUSG00000018189,ENSMUST00000185539,ENSMUSE00001336037
ENSMUSG00000100455,ENSMUST00000190224,ENSMUSE00001326022
ENSMUSG00000088323,ENSMUST00000157698,ENSMUSE00000846833
ENSMUSG00000026360,ENSMUST00000127206,ENSMUSE00000806331
ENSMUSG00000026360,ENSMUST00000127206,ENSMUSE00001335263
ENSMUSG00000026360,ENSMUST00000127206,ENSMUSE00001319006
ENSMUSG00000026360,ENSMUST00000127206,ENSMUSE00001251006
ENSMUSG00000026360,ENSMUST00000127206,ENSMUSE00000813954
ENSMUSG00000026360,ENSMUST00000027606,ENSMUSE00000406276
ENSMUSG00000026360,ENSMUST00000027606,ENSMUSE00000786286
ENSMUSG00000026360,ENSMUST00000027606,ENSMUSE00001268013
ENSMUSG00000026360,ENSMUST00000027606,ENSMUSE00000403244
ENSMUSG00000026360,ENSMUST00000153527,ENSMUSE00001335263
ENSMUSG00000026360,ENSMUST00000153527,ENSMUSE00001319006
ENSMUSG00000026360,ENSMUST00000153527,ENSMUSE00000801422
ENSMUSG00000026360,ENSMUST00000153527,ENSMUSE00000773237
ENSMUSG00000026360,ENSMUST00000134817,ENSMUSE00000754547
ENSMUSG00000026360,ENSMUST00000134817,ENSMUSE00000724269
ENSMUSG00000051079,ENSMUST00000052375,ENSMUSE00000429955
ENSMUSG00000051079,ENSMUST00000052375,ENSMUSE00000334652
ENSMUSG00000051079,ENSMUST00000052375,ENSMUSE00000360414
ENSMUSG00000051079,ENSMUST00000052375,ENSMUSE00000333548
ENSMUSG00000051079,ENSMUST00000052375,ENSMUSE00000361725
ENSMUSG00000051079,ENSMUST00000052375,ENSMUSE00001325854
ENSMUSG00000051079,ENSMUST00000111941,ENSMUSE00000334652
ENSMUSG00000051079,ENSMUST00000111941,ENSMUSE00000360414
ENSMUSG00000051079,ENSMUST00000111941,ENSMUSE00000333548
ENSMUSG00000051079,ENSMUST00000111941,ENSMUSE00000361725
ENSMUSG00000051079,ENSMUST00000111941,ENSMUSE00000689837
ENSMUSG00000051079,ENSMUST00000111941,ENSMUSE00000404932
ENSMUSG00000100389,ENSMUST00000186440,ENSMUSE00001323951
ENSMUSG00000100389,ENSMUST00000186440,ENSMUSE00001318936
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00000807698
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00001270821
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00001214634
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00001229040
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00001251123
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00001256160
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00000460032
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00001253035
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00001223563
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00001242764
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00001247500
ENSMUSG00000006301,ENSMUST00000016309,ENSMUSE00000762530
ENSMUSG00000006301,ENSMUST00000152603,ENSMUSE00000813123
ENSMUSG00000006301,ENSMUST00000152603,ENSMUSE00001257582
ENSMUSG00000006301,ENSMUST00000152603,ENSMUSE00001262333
ENSMUSG00000006301,ENSMUST00000152603,ENSMUSE00001283989
ENSMUSG00000006301,ENSMUST00000152603,ENSMUSE00000768531
ENSMUSG00000006301,ENSMUST00000152603,ENSMUSE00001230418
ENSMUSG00000006301,ENSMUST00000152603,ENSMUSE00001250263
ENSMUSG00000006301,ENSMUST00000152603,ENSMUSE00001303239
ENSMUSG00000006301,ENSMUST00000152603,ENSMUSE00001272613
ENSMUSG00000006301,ENSMUST00000152603,ENSMUSE00001015395
ENSMUSG00000006301,ENSMUST00000135384,ENSMUSE00001257582
ENSMUSG00000006301,ENSMUST00000135384,ENSMUSE00001262333
ENSMUSG00000006301,ENSMUST00000135384,ENSMUSE00001283989
ENSMUSG00000006301,ENSMUST00000135384,ENSMUSE00001250263
ENSMUSG00000006301,ENSMUST00000135384,ENSMUSE00001303239
ENSMUSG00000006301,ENSMUST00000135384,ENSMUSE00001272613
ENSMUSG00000006301,ENSMUST00000135384,ENSMUSE00001015395
ENSMUSG00000006301,ENSMUST00000135384,ENSMUSE00000735766
ENSMUSG00000006301,ENSMUST00000135384,ENSMUSE00001302912
ENSMUSG00000006301,ENSMUST00000135384,ENSMUSE00001230321
ENSMUSG00000006301,ENSMUST00000135384,ENSMUSE00000724610
ENSMUSG00000006301,ENSMUST00000113796,ENSMUSE00001214634
ENSMUSG00000006301,ENSMUST00000113796,ENSMUSE00001229040
ENSMUSG00000006301,ENSMUST00000113796,ENSMUSE00001251123
ENSMUSG00000006301,ENSMUST00000113796,ENSMUSE00001256160
ENSMUSG00000006301,ENSMUST00000113796,ENSMUSE00000460032
ENSMUSG00000006301,ENSMUST00000113796,ENSMUSE00001253035
ENSMUSG00000006301,ENSMUST00000113796,ENSMUSE00001223563
ENSMUSG00000006301,ENSMUST00000113796,ENSMUSE00001242764
ENSMUSG00000006301,ENSMUST00000113796,ENSMUSE00001247500
ENSMUSG00000006301,ENSMUST00000113796,ENSMUSE00000696986
ENSMUSG00000006301,ENSMUST00000113796,ENSMUSE00000696984
ENSMUSG00000006301,ENSMUST00000128505,ENSMUSE00001242764
ENSMUSG00000006301,ENSMUST00000128505,ENSMUSE00000723019
ENSMUSG00000006301,ENSMUST00000128505,ENSMUSE00000743091
ENSMUSG00000006301,ENSMUST00000128505,ENSMUSE00000818945
ENSMUSG00000006301,ENSMUST00000154859,ENSMUSE00001257582
ENSMUSG00000006301,ENSMUST00000154859,ENSMUSE00001262333
ENSMUSG00000006301,ENSMUST00000154859,ENSMUSE00000775712
ENSMUSG00000006301,ENSMUST00000154859,ENSMUSE00000727848
ENSMUSG00000006301,ENSMUST00000130763,ENSMUSE00001270821
ENSMUSG00000006301,ENSMUST00000130763,ENSMUSE00000725409
ENSMUSG00000006301,ENSMUST00000130763,ENSMUSE00000843596
ENSMUSG00000006301,ENSMUST00000141560,ENSMUSE00001270821
ENSMUSG00000006301,ENSMUST00000141560,ENSMUSE00000813939
ENSMUSG00000006301,ENSMUST00000141560,ENSMUSE00000784752
ENSMUSG00000099931,ENSMUST00000186510,ENSMUSE00001324144
ENSMUSG00000099931,ENSMUST00000186510,ENSMUSE00001324977
ENSMUSG00000099931,ENSMUST00000187941,ENSMUSE00001329833
ENSMUSG00000103403,ENSMUST00000194686,ENSMUSE00001336800
ENSMUSG00000037995,ENSMUST00000127052,ENSMUSE00000773290
ENSMUSG00000037995,ENSMUST00000127052,ENSMUSE00001252126
ENSMUSG00000037995,ENSMUST00000127052,ENSMUSE00001216047
ENSMUSG00000037995,ENSMUST00000127052,ENSMUSE00000744977
ENSMUSG00000037995,ENSMUST00000135267,ENSMUSE00001252126
ENSMUSG00000037995,ENSMUST00000135267,ENSMUSE00000815062
ENSMUSG00000037995,ENSMUST00000135267,ENSMUSE00000337282
ENSMUSG00000037995,ENSMUST00000135267,ENSMUSE00000360248
ENSMUSG00000037995,ENSMUST00000135267,ENSMUSE00000813602
ENSMUSG00000037995,ENSMUST00000135267,ENSMUSE00000820233
ENSMUSG00000037995,ENSMUST00000140814,ENSMUSE00000780333
ENSMUSG00000037995,ENSMUST00000140814,ENSMUSE00001249428
ENSMUSG00000037995,ENSMUST00000140814,ENSMUSE00001248820
ENSMUSG00000037995,ENSMUST00000140814,ENSMUSE00000748735
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001252126
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001216047
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00000337282
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00000360248
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00000748397
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00000396696
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00000361352
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00000399852
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00000366373
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00000380307
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00000363117
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001207715
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001232507
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001273486
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001216629
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001228711
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001020328
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001299652
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001213599
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001233432
ENSMUSG00000037995,ENSMUST00000052629,ENSMUSE00001310951
ENSMUSG00000037995,ENSMUST00000132141,ENSMUSE00001249428
ENSMUSG00000037995,ENSMUST00000132141,ENSMUSE00000760166
ENSMUSG00000037995,ENSMUST00000132141,ENSMUSE00000780886
ENSMUSG00000037995,ENSMUST00000128638,ENSMUSE00001249428
ENSMUSG00000037995,ENSMUST00000128638,ENSMUSE00001248820
ENSMUSG00000037995,ENSMUST00000128638,ENSMUSE00000760166
ENSMUSG00000037995,ENSMUST00000128638,ENSMUSE00000761005
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00001252126
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00001216047
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00000337282
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00000360248
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00000396696
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00000361352
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00000399852
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00000366373
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00000380307
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00000363117
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00001207715
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00000769830
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00001227418
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00001219812
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00001210116
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00000759842
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00001278165
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00001285606
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00001247744
ENSMUSG00000037995,ENSMUST00000127482,ENSMUSE00001244025
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00001252126
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00001216047
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00000337282
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00000360248
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00000396696
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00000361352
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00000399852
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00000366373
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00000380307
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00000363117
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00001207715
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00001232507
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00001273486
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00001216629
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00001228711
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00001020328
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00001299652
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00001213599
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00001233432
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00000687156
ENSMUSG00000037995,ENSMUST00000111235,ENSMUSE00000687155
ENSMUSG00000037995,ENSMUST00000141888,ENSMUSE00000817791
ENSMUSG00000037995,ENSMUST00000141888,ENSMUSE00000804209
ENSMUSG00000037995,ENSMUST00000193620,ENSMUSE00000366373
ENSMUSG00000037995,ENSMUST00000193620,ENSMUSE00000380307
ENSMUSG00000037995,ENSMUST00000193620,ENSMUSE00000363117
ENSMUSG00000037995,ENSMUST00000193620,ENSMUSE00001346263
ENSMUSG00000037995,ENSMUST00000193620,ENSMUSE00001340598
ENSMUSG00000037995,ENSMUST00000193620,ENSMUSE00001343339
ENSMUSG00000037995,ENSMUST00000140816,ENSMUSE00000772326
ENSMUSG00000037995,ENSMUST00000140816,ENSMUSE00001272588
ENSMUSG00000037995,ENSMUST00000140816,ENSMUSE00001277439
ENSMUSG00000037995,ENSMUST00000140816,ENSMUSE00001231737
ENSMUSG00000037995,ENSMUST00000140816,ENSMUSE00000805718
ENSMUSG00000037995,ENSMUST00000155426,ENSMUSE00001272588
ENSMUSG00000037995,ENSMUST00000155426,ENSMUSE00001231737
ENSMUSG00000037995,ENSMUST00000155426,ENSMUSE00000796880
ENSMUSG00000037995,ENSMUST00000155426,ENSMUSE00000816644
ENSMUSG00000037995,ENSMUST00000125258,ENSMUSE00001219812
ENSMUSG00000037995,ENSMUST00000125258,ENSMUSE00001210116
ENSMUSG00000037995,ENSMUST00000125258,ENSMUSE00000830623
ENSMUSG00000037995,ENSMUST00000125258,ENSMUSE00000776625
ENSMUSG00000037995,ENSMUST00000150855,ENSMUSE00000743612
ENSMUSG00000037995,ENSMUST00000150855,ENSMUSE00000744255
ENSMUSG00000026358,ENSMUST00000189061,ENSMUSE00000875412
ENSMUSG00000026358,ENSMUST00000189061,ENSMUSE00001207350
ENSMUSG00000026358,ENSMUST00000189061,ENSMUSE00001258159
ENSMUSG00000026358,ENSMUST00000189061,ENSMUSE00001237183
ENSMUSG00000026358,ENSMUST00000189061,ENSMUSE00001241610
ENSMUSG00000026358,ENSMUST00000170870,ENSMUSE00001319266
ENSMUSG00000026358,ENSMUST00000167317,ENSMUSE00000911947
ENSMUSG00000026358,ENSMUST00000167317,ENSMUSE00001306205
ENSMUSG00000026358,ENSMUST00000167317,ENSMUSE00001218131
ENSMUSG00000026358,ENSMUST00000167317,ENSMUSE00000883281
ENSMUSG00000026358,ENSMUST00000172388,ENSMUSE00001218131
ENSMUSG00000026358,ENSMUST00000172388,ENSMUSE00001011222
ENSMUSG00000026358,ENSMUST00000172388,ENSMUSE00000876927
ENSMUSG00000026358,ENSMUST00000172388,ENSMUSE00000897436
ENSMUSG00000026358,ENSMUST00000167812,ENSMUSE00000895721
ENSMUSG00000026358,ENSMUST00000167812,ENSMUSE00000888775
ENSMUSG00000026358,ENSMUST00000169409,ENSMUSE00001306205
ENSMUSG00000026358,ENSMUST00000169409,ENSMUSE00001218131
ENSMUSG00000026358,ENSMUST00000169409,ENSMUSE00000876275
ENSMUSG00000026358,ENSMUST00000169409,ENSMUSE00000900244
ENSMUSG00000026358,ENSMUST00000169409,ENSMUSE00001215451
ENSMUSG00000026358,ENSMUST00000185714,ENSMUSE00001258159
